id_gene,ensembl,gene_name,hgnc_symbol,protein_name,protein_id
1168,ENSG00000158457,TSPAN33,TSPAN33,TSPAN33_HUMAN,1168
1169,ENSG00000168785,TSPAN5,TSPAN5,TSPAN5_HUMAN,1169
1170,ENSG00000118271,TTR,TTR,TTR_HUMAN,1170
1171,ENSG00000011600,TYROBP,TYROBP,TYROBP_HUMAN,1171
1172,ENSG00000163794,UCN,UCN,UCN_HUMAN,1172
1173,ENSG00000145040,UCN2,UCN2,UCN2_HUMAN,1173
1174,ENSG00000178473,UCN3,UCN3,UCN3_HUMAN,1174
1175,ENSG00000131015,ULBP2,ULBP2,ULBP2_HUMAN,1175
1176,ENSG00000131019,ULBP3,ULBP3,ULBP3_HUMAN,1176
1177,ENSG00000049247,UTS2,UTS2,UTS2_HUMAN,1177
1178,ENSG00000188958,UTS2B,UTS2B,UTS2B_HUMAN,1178
1179,ENSG00000115652,UXS1,UXS1,UXS1_HUMAN,1179
1180,ENSG00000162692,VCAM1,VCAM1,VCAM1_HUMAN,1180
1181,ENSG00000038427,VCAN,VCAN,VCAN_HUMAN,1181
1182,ENSG00000112715,VEGFA,VEGFA,VEGFA_HUMAN,1182
1183,ENSG00000173511,VEGFB,VEGFB,VEGFB_HUMAN,1183
1184,ENSG00000150630,VEGFC,VEGFC,VEGFC_HUMAN,1184
1185,ENSG00000165197,VEGFD,VEGFD,VEGFD_HUMAN,1185
1186,ENSG00000128564,VGF,VGF,VGF_HUMAN,1186
1187,ENSG00000146469,VIP,VIP,VIP_HUMAN,1187
1188,ENSG00000176834,VSIG10,VSIG10,VSIG10_HUMAN,1188
1189,ENSG00000155659,VSIG4,VSIG4,VSIG4_HUMAN,1189
1190,ENSG00000107738,VSIR,VSIR,VSIR_HUMAN,1190
1191,ENSG00000189068,VSTM1,VSTM1,VSTM1_HUMAN,1191
1192,ENSG00000165633,VSTM4,VSTM4,VSTM4_HUMAN,1192
1193,ENSG00000134258,VTCN1,VTCN1,VTCN1_HUMAN,1193
1194,ENSG00000109072,VTN,VTN,VTN_HUMAN,1194
1195,ENSG00000110799,VWF,VWF,VWF_HUMAN,1195
1196,ENSG00000239779,WBP1,WBP1,WBP1_HUMAN,1196
1197,ENSG00000173714,WFIKKN2,WFIKKN2,WFIKKN2_HUMAN,1197
1198,ENSG00000156076,WIF1,WIF1,WIF1_HUMAN,1198
1199,ENSG00000125084,WNT1,WNT1,WNT1_HUMAN,1199
1200,ENSG00000135925,WNT10A,WNT10A,WNT10A_HUMAN,1200
1201,ENSG00000169884,WNT10B,WNT10B,WNT10B_HUMAN,1201
1202,ENSG00000085741,WNT11,WNT11,WNT11_HUMAN,1202
1203,ENSG00000002745,WNT16,WNT16,WNT16_HUMAN,1203
1204,ENSG00000105989,WNT2,WNT2,WNT2_HUMAN,1204
1205,ENSG00000134245,WNT2B,WNT2B,WNT2B_HUMAN,1205
1206,ENSG00000108379,WNT3,WNT3,WNT3_HUMAN,1206
1207,ENSG00000154342,WNT3A,WNT3A,WNT3A_HUMAN,1207
1208,ENSG00000162552,WNT4,WNT4,WNT4_HUMAN,1208
1209,ENSG00000114251,WNT5A,WNT5A,WNT5A_HUMAN,1209
1210,ENSG00000111186,WNT5B,WNT5B,WNT5B_HUMAN,1210
1211,ENSG00000115596,WNT6,WNT6,WNT6_HUMAN,1211
1212,ENSG00000154764,WNT7A,WNT7A,WNT7A_HUMAN,1212
1213,ENSG00000188064,WNT7B,WNT7B,WNT7B_HUMAN,1213
1214,ENSG00000061492,WNT8A,WNT8A,WNT8A_HUMAN,1214
1215,ENSG00000075290,WNT8B,WNT8B,WNT8B_HUMAN,1215
1216,ENSG00000143816,WNT9A,WNT9A,WNT9A_HUMAN,1216
1217,ENSG00000158955,WNT9B,WNT9B,WNT9B_HUMAN,1217
1218,ENSG00000143184,XCL1,XCL1,XCL1_HUMAN,1218
1219,ENSG00000143185,XCL2,XCL2,XCL2_HUMAN,1219
1220,ENSG00000134684,YARS1,YARS1,YARS1_HUMAN,1220
1221,ENSG00000156599,ZDHHC5,ZDHHC5,ZDHHC5_HUMAN,1221
1222,ENSG00000162078,ZG16B,ZG16B,ZG16B_HUMAN,1222
1223,ENSG00000183579,ZNRF3,ZNRF3,ZNRF3_HUMAN,1223
1224,ENSG00000188372,ZP3,ZP3,ZP3_HUMAN,1224
1225,ENSG00000186075,ZPBP2,ZPBP2,ZPBP2_HUMAN,1225
1226,ENSG00000123384,LRP1,LRP1,LRP1_HUMAN,1226
1227,ENSG00000168412,MTNR1A,MTNR1A,MTNR1A_HUMAN,1227
1228,ENSG00000134640,MTNR1B,MTNR1B,MTNR1B_HUMAN,1228
1229,ENSG00000168398,BDKRB2,BDKRB2,BDKRB2_HUMAN,1229
1230,ENSG00000180772,AGTR2,AGTR2,AGTR2_HUMAN,1230
1231,ENSG00000164761,TNFRSF11B,TNFRSF11B,TNFRSF11B_HUMAN,1231
1232,ENSG00000141655,TNFRSF11A,TNFRSF11A,TNFRSF11A_HUMAN,1232
1233,ENSG00000174358,SLC6A19,SLC6A19,SLC6A19_HUMAN,1233
1234,ENSG00000187135,VSTM2B,VSTM2B,VSTM2B_HUMAN,1234
1235,ENSG00000178568,ERBB4,ERBB4,ERBB4_HUMAN,1235
1236,ENSG00000134250,NOTCH2,NOTCH2,NOTCH2_HUMAN,1236
1237,ENSG00000074181,NOTCH3,NOTCH3,NOTCH3_HUMAN,1237
1238,ENSG00000148400,NOTCH1,NOTCH1,NOTCH1_HUMAN,1238
1239,ENSG00000099282,TSPAN15,TSPAN15,TSPAN15_HUMAN,1239
1240,ENSG00000182612,TSPAN10,TSPAN10,TSPAN10_HUMAN,1240
1241,ENSG00000108219,TSPAN14,TSPAN14,TSPAN14_HUMAN,1241
1242,ENSG00000048140,TSPAN17,TSPAN17,TSPAN17_HUMAN,1242
1243,ENSG00000044524,EPHA3,EPHA3,EPHA3_HUMAN,1243
1244,ENSG00000167601,AXL,AXL,AXL_HUMAN,1244
1245,ENSG00000204301,NOTCH4,NOTCH4,NOTCH4_HUMAN,1245
1246,ENSG00000183813,CCR4,CCR4,CCR4_HUMAN,1246
1247,ENSG00000161638,ITGA5,ITGA5,ITGA5_HUMAN,1247
1248,ENSG00000259207,ITGB3,ITGB3,ITGB3_HUMAN,1248
1249,ENSG00000160712,IL6R,IL6R,IL6R_HUMAN,1249
1250,ENSG00000091409,ITGA6,ITGA6,ITGA6_HUMAN,1250
1251,ENSG00000139626,ITGB7,ITGB7,ITGB7_HUMAN,1251
1252,ENSG00000189108,IL1RAPL2,IL1RAPL2,IL1RAPL2_HUMAN,1252
1253,ENSG00000169306,IL1RAPL1,IL1RAPL1,IL1RAPL1_HUMAN,1253
1254,ENSG00000037280,FLT4,FLT4,FLT4_HUMAN,1254
1255,ENSG00000256660,CLEC12B,CLEC12B,CLEC12B_HUMAN,1255
1256,ENSG00000138448,ITGAV,ITGAV,ITGAV_HUMAN,1256
1257,ENSG00000082781,ITGB5,ITGB5,ITGB5_HUMAN,1257
1258,ENSG00000183287,CCBE1,CCBE1,CCBE1_HUMAN,1258
1259,ENSG00000078549,ADCYAP1R1,ADCYAP1R1,ADCYAP1R1_HUMAN,1259
1260,ENSG00000114812,VIPR1,VIPR1,VIPR1_HUMAN,1260
1261,ENSG00000106018,VIPR2,VIPR2,VIPR2_HUMAN,1261
1262,ENSG00000080293,SCTR,SCTR,SCTR_HUMAN,1262
1263,ENSG00000040608,RTN4R,RTN4R,RTN4R_HUMAN,1263
1264,ENSG00000112195,TREML2,TREML2,TREML2_HUMAN,1264
1265,ENSG00000159346,ADIPOR1,ADIPOR1,ADIPOR1_HUMAN,1265
1266,ENSG00000006831,ADIPOR2,ADIPOR2,ADIPOR2_HUMAN,1266
1267,ENSG00000126251,GPR42,GPR42,GPR42_HUMAN,1267
1268,ENSG00000188822,CNR2,CNR2,CNR2_HUMAN,1268
1269,ENSG00000179826,MRGPRX3,MRGPRX3,MRGPRX3_HUMAN,1269
1270,ENSG00000179817,MRGPRX4,MRGPRX4,MRGPRX4_HUMAN,1270
1271,ENSG00000064989,CALCRL,CALCRL,CALCRL_HUMAN,1271
1272,ENSG00000131477,RAMP2,RAMP2,RAMP2_HUMAN,1272
1273,ENSG00000122679,RAMP3,RAMP3,RAMP3_HUMAN,1273
1274,ENSG00000004948,CALCR,CALCR,CALCR_HUMAN,1274
1275,ENSG00000132329,RAMP1,RAMP1,RAMP1_HUMAN,1275
1276,ENSG00000183695,MRGPRX2,MRGPRX2,MRGPRX2_HUMAN,1276
1277,ENSG00000166856,GPR182,GPR182,GPR182_HUMAN,1277
1278,ENSG00000165409,TSHR,TSHR,TSHR_HUMAN,1278
1279,ENSG00000139572,GPR84,GPR84,GPR84_HUMAN,1279
1280,ENSG00000169252,ADRB2,ADRB2,ADRB2_HUMAN,1280
1281,ENSG00000160801,PTH1R,PTH1R,PTH1R_HUMAN,1281
1282,ENSG00000188778,ADRB3,ADRB3,ADRB3_HUMAN,1282
1283,ENSG00000204882,GPR20,GPR20,GPR20_HUMAN,1283
1284,ENSG00000030304,MUSK,MUSK,MUSK_HUMAN,1284
1285,ENSG00000147432,CHRNB3,CHRNB3,CHRNB3_HUMAN,1285
1286,ENSG00000105409,ATP1A3,ATP1A3,ATP1A3_HUMAN,1286
1287,ENSG00000081479,LRP2,LRP2,LRP2_HUMAN,1287
1288,ENSG00000134569,LRP4,LRP4,LRP4_HUMAN,1288
1289,ENSG00000173402,DAG1,DAG1,DAG1_HUMAN,1289
1290,ENSG00000124089,MC3R,MC3R,MC3R_HUMAN,1290
1291,ENSG00000166603,MC4R,MC4R,MC4R_HUMAN,1291
1292,ENSG00000176136,MC5R,MC5R,MC5R_HUMAN,1292
1293,ENSG00000162512,SDC3,SDC3,SDC3_HUMAN,1293
1294,ENSG00000144891,AGTR1,AGTR1,AGTR1_HUMAN,1294
1295,ENSG00000130368,MAS1,MAS1,MAS1_HUMAN,1295
1296,ENSG00000171105,INSR,INSR,INSR_HUMAN,1296
1297,ENSG00000198400,NTRK1,NTRK1,NTRK1_HUMAN,1297
1298,ENSG00000171094,ALK,ALK,ALK_HUMAN,1298
1299,ENSG00000062524,LTK,LTK,LTK_HUMAN,1299
1300,ENSG00000012779,ALOX5,ALOX5,ALOX5_HUMAN,1300
1301,ENSG00000135404,CD63,CD63,CD63_HUMAN,1301
1302,ENSG00000185896,LAMP1,LAMP1,LAMP1_HUMAN,1302
1303,ENSG00000005893,LAMP2,LAMP2,LAMP2_HUMAN,1303
1304,ENSG00000135409,AMHR2,AMHR2,AMHR2_HUMAN,1304
1305,ENSG00000115170,ACVR1,ACVR1,ACVR1_HUMAN,1305
1306,ENSG00000146648,EGFR,EGFR,EGFR_HUMAN,1306
1307,ENSG00000180875,GREM2,GREM2,GREM2_HUMAN,1307
1308,ENSG00000107779,BMPR1A,BMPR1A,BMPR1A_HUMAN,1308
1309,ENSG00000138696,BMPR1B,BMPR1B,BMPR1B_HUMAN,1309
1310,ENSG00000196576,PLXNB2,PLXNB2,PLXNB2_HUMAN,1310
1311,ENSG00000120156,TEK,TEK,TEK_HUMAN,1311
1312,ENSG00000066056,TIE1,TIE1,TIE1_HUMAN,1312
1313,ENSG00000204577,LILRB3,LILRB3,LILRB3_HUMAN,1313
1314,ENSG00000213949,ITGA1,ITGA1,ITGA1_HUMAN,1314
1315,ENSG00000136869,TLR4,TLR4,TLR4_HUMAN,1315
1316,ENSG00000277494,GPIHBP1,GPIHBP1,GPIHBP1_HUMAN,1316
1317,ENSG00000140937,CDH11,CDH11,CDH11_HUMAN,1317
1318,ENSG00000115884,SDC1,SDC1,SDC1_HUMAN,1318
1319,ENSG00000077782,FGFR1,FGFR1,FGFR1_HUMAN,1319
1320,ENSG00000171049,FPR2,FPR2,FPR2_HUMAN,1320
1321,ENSG00000187474,FPR3,FPR3,FPR3_HUMAN,1321
1322,ENSG00000171051,FPR1,FPR1,FPR1_HUMAN,1322
1323,ENSG00000135636,DYSF,DYSF,DYSF_HUMAN,1323
1324,ENSG00000154133,ROBO4,ROBO4,ROBO4_HUMAN,1324
1325,ENSG00000137462,TLR2,TLR2,TLR2_HUMAN,1325
1326,ENSG00000134817,APLNR,APLNR,APLNR_HUMAN,1326
1327,ENSG00000196277,GRM7,GRM7,GRM7_HUMAN,1327
1328,ENSG00000130164,LDLR,LDLR,LDLR_HUMAN,1328
1329,ENSG00000173391,OLR1,OLR1,OLR1_HUMAN,1329
1330,ENSG00000147852,VLDLR,VLDLR,VLDLR_HUMAN,1330
1331,ENSG00000105699,LSR,LSR,LSR_HUMAN,1331
1332,ENSG00000174130,TLR6,TLR6,TLR6_HUMAN,1332
1333,ENSG00000157193,LRP8,LRP8,LRP8_HUMAN,1333
1334,ENSG00000095970,TREM2,TREM2,TREM2_HUMAN,1334
1335,ENSG00000116678,LEPR,LEPR,LEPR_HUMAN,1335
1336,ENSG00000162337,LRP5,LRP5,LRP5_HUMAN,1336
1337,ENSG00000073060,SCARB1,SCARB1,SCARB1_HUMAN,1337
1338,ENSG00000102755,FLT1,FLT1,FLT1_HUMAN,1338
1339,ENSG00000146072,TNFRSF21,TNFRSF21,TNFRSF21_HUMAN,1339
1340,ENSG00000162736,NCSTN,NCSTN,NCSTN_HUMAN,1340
1341,ENSG00000019582,CD74,CD74,CD74_HUMAN,1341
1342,ENSG00000064300,NGFR,NGFR,NGFR_HUMAN,1342
1343,ENSG00000063660,GPC1,GPC1,GPC1_HUMAN,1343
1344,ENSG00000141736,ERBB2,ERBB2,ERBB2_HUMAN,1344
1345,ENSG00000065361,ERBB3,ERBB3,ERBB3_HUMAN,1345
1346,ENSG00000129219,PLD2,PLD2,PLD2_HUMAN,1346
1347,ENSG00000146013,GFRA3,GFRA3,GFRA3_HUMAN,1347
1348,ENSG00000168546,GFRA2,GFRA2,GFRA2_HUMAN,1348
1349,ENSG00000151892,GFRA1,GFRA1,GFRA1_HUMAN,1349
1350,ENSG00000102858,MGRN1,MGRN1,MGRN1_HUMAN,1350
1351,ENSG00000088812,ATRN,ATRN,ATRN_HUMAN,1351
1352,ENSG00000258839,MC1R,MC1R,MC1R_HUMAN,1352
1353,ENSG00000185231,MC2R,MC2R,MC2R_HUMAN,1353
1354,ENSG00000180914,OXTR,OXTR,OXTR_HUMAN,1354
1355,ENSG00000166148,AVPR1A,AVPR1A,AVPR1A_HUMAN,1355
1356,ENSG00000198049,AVPR1B,AVPR1B,AVPR1B_HUMAN,1356
1357,ENSG00000126895,AVPR2,AVPR2,AVPR2_HUMAN,1357
1358,ENSG00000167580,AQP2,AQP2,AQP2_HUMAN,1358
1359,ENSG00000168394,TAP1,TAP1,TAP1_HUMAN,1359
1360,ENSG00000204267,TAP2,TAP2,TAP2_HUMAN,1360
1361,ENSG00000158477,CD1A,CD1A,CD1A_HUMAN,1361
1362,ENSG00000104972,LILRB1,LILRB1,LILRB1_HUMAN,1362
1363,ENSG00000134539,KLRD1,KLRD1,KLRD1_HUMAN,1363
1364,ENSG00000134545,KLRC1,KLRC1,KLRC1_HUMAN,1364
1365,ENSG00000091129,NRCAM,NRCAM,NRCAM_HUMAN,1365
1366,ENSG00000148053,NTRK2,NTRK2,NTRK2_HUMAN,1366
1367,ENSG00000069696,DRD4,DRD4,DRD4_HUMAN,1367
1368,ENSG00000134243,SORT1,SORT1,SORT1_HUMAN,1368
1369,ENSG00000174125,TLR1,TLR1,TLR1_HUMAN,1369
1370,ENSG00000068078,FGFR3,FGFR3,FGFR3_HUMAN,1370
1371,ENSG00000204217,BMPR2,BMPR2,BMPR2_HUMAN,1371
1372,ENSG00000114739,ACVR2B,ACVR2B,ACVR2B_HUMAN,1372
1373,ENSG00000121989,ACVR2A,ACVR2A,ACVR2A_HUMAN,1373
1374,ENSG00000139567,ACVRL1,ACVRL1,ACVRL1_HUMAN,1374
1375,ENSG00000106799,TGFBR1,TGFBR1,TGFBR1_HUMAN,1375
1376,ENSG00000135503,ACVR1B,ACVR1B,ACVR1B_HUMAN,1376
1377,ENSG00000153707,PTPRD,PTPRD,PTPRD_HUMAN,1377
1378,ENSG00000163513,TGFBR2,TGFBR2,TGFBR2_HUMAN,1378
1379,ENSG00000011422,PLAUR,PLAUR,PLAUR_HUMAN,1379
1380,ENSG00000185920,PTCH1,PTCH1,PTCH1_HUMAN,1380
1381,ENSG00000128602,SMO,SMO,SMO_HUMAN,1381
1382,ENSG00000117425,PTCH2,PTCH2,PTCH2_HUMAN,1382
1383,ENSG00000162723,SLAMF9,SLAMF9,SLAMF9_HUMAN,1383
1384,ENSG00000239961,LILRA4,LILRA4,LILRA4_HUMAN,1384
1385,ENSG00000198821,CD247,CD247,CD247_HUMAN,1385
1386,ENSG00000105369,CD79A,CD79A,CD79A_HUMAN,1386
1387,ENSG00000103855,CD276,CD276,CD276_HUMAN,1387
1388,ENSG00000177558,FAM187B,FAM187B,FAM187B_HUMAN,1388
1389,Unknown00012,LILRA3,LILRA3,LILRA3_HUMAN,1389
1390,ENSG00000088053,GP6,GP6,GP6_HUMAN,1390
1391,ENSG00000104974,LILRA1,LILRA1,LILRA1_HUMAN,1391
1392,ENSG00000154165,GPR15,GPR15,GPR15_HUMAN,1392
1393,ENSG00000125810,CD93,CD93,CD93_HUMAN,1393
1394,ENSG00000173546,CSPG4,CSPG4,CSPG4_HUMAN,1394
1395,ENSG00000203710,CR1,CR1,CR1_HUMAN,1395
1396,ENSG00000105383,CD33,CD33,CD33_HUMAN,1396
1397,ENSG00000235718,MFRP,MFRP,MFRP_HUMAN,1397
1398,ENSG00000171860,C3AR1,C3AR1,C3AR1_HUMAN,1398
1399,ENSG00000117322,CR2,CR2,CR2_HUMAN,1399
1400,ENSG00000177455,CD19,CD19,CD19_HUMAN,1400
1401,ENSG00000117335,CD46,CD46,CD46_HUMAN,1401
1402,ENSG00000134830,C5AR2,C5AR2,C5AR2_HUMAN,1402
1403,ENSG00000140678,ITGAX,ITGAX,ITGAX_HUMAN,1403
1404,ENSG00000197405,C5AR1,C5AR1,C5AR1_HUMAN,1404
1405,ENSG00000204580,DDR1,DDR1,DDR1_HUMAN,1405
1406,ENSG00000147168,IL2RG,IL2RG,IL2RG_HUMAN,1406
1407,ENSG00000113494,PRLR,PRLR,PRLR_HUMAN,1407
1408,ENSG00000187800,PEAR1,PEAR1,PEAR1_HUMAN,1408
1409,ENSG00000183862,CNGA2,CNGA2,CNGA2_HUMAN,1409
1410,ENSG00000143473,KCNH1,KCNH1,KCNH1_HUMAN,1410
1411,ENSG00000065534,MYLK,MYLK,MYLK_HUMAN,1411
1412,ENSG00000101306,MYLK2,MYLK2,MYLK2_HUMAN,1412
1413,ENSG00000115252,PDE1A,PDE1A,PDE1A_HUMAN,1413
1414,ENSG00000123360,PDE1B,PDE1B,PDE1B_HUMAN,1414
1415,ENSG00000154678,PDE1C,PDE1C,PDE1C_HUMAN,1415
1416,ENSG00000005884,ITGA3,ITGA3,ITGA3_HUMAN,1416
1417,ENSG00000117400,MPL,MPL,MPL_HUMAN,1417
1418,ENSG00000005961,ITGA2B,ITGA2B,ITGA2B_HUMAN,1418
1419,ENSG00000074660,SCARF1,SCARF1,SCARF1_HUMAN,1419
1420,ENSG00000089041,P2RX7,P2RX7,P2RX7_HUMAN,1420
1421,ENSG00000140443,IGF1R,IGF1R,IGF1R_HUMAN,1421
1422,ENSG00000163394,CCKAR,CCKAR,CCKAR_HUMAN,1422
1423,ENSG00000110148,CCKBR,CCKBR,CCKBR_HUMAN,1423
1424,ENSG00000144648,ACKR2,ACKR2,ACKR2_HUMAN,1424
1425,ENSG00000121807,CCR2,CCR2,CCR2_HUMAN,1425
1426,ENSG00000183625,CCR3,CCR3,CCR3_HUMAN,1426
1427,ENSG00000160791,CCR5,CCR5,CCR5_HUMAN,1427
1428,ENSG00000179934,CCR8,CCR8,CCR8_HUMAN,1428
1429,ENSG00000213088,ACKR1,ACKR1,ACKR1_HUMAN,1429
1430,ENSG00000163823,CCR1,CCR1,CCR1_HUMAN,1430
1431,ENSG00000186810,CXCR3,CXCR3,CXCR3_HUMAN,1431
1432,ENSG00000197635,DPP4,DPP4,DPP4_HUMAN,1432
1433,ENSG00000129048,ACKR4,ACKR4,ACKR4_HUMAN,1433
1434,ENSG00000134489,HRH4,HRH4,HRH4_HUMAN,1434
1435,ENSG00000126353,CCR7,CCR7,CCR7_HUMAN,1435
1436,ENSG00000121797,CCRL2,CCRL2,CCRL2_HUMAN,1436
1437,ENSG00000184451,CCR10,CCR10,CCR10_HUMAN,1437
1438,ENSG00000112486,CCR6,CCR6,CCR6_HUMAN,1438
1439,ENSG00000173585,CCR9,CCR9,CCR9_HUMAN,1439
1440,ENSG00000168329,CX3CR1,CX3CR1,CX3CR1_HUMAN,1440
1441,ENSG00000150594,ADRA2A,ADRA2A,ADRA2A_HUMAN,1441
1442,ENSG00000119737,GPR75,GPR75,GPR75_HUMAN,1442
1443,ENSG00000156886,ITGAD,ITGAD,ITGAD_HUMAN,1443
1444,ENSG00000070018,LRP6,LRP6,LRP6_HUMAN,1444
1445,ENSG00000066468,FGFR2,FGFR2,FGFR2_HUMAN,1445
1446,ENSG00000197081,IGF2R,IGF2R,IGF2R_HUMAN,1446
1447,ENSG00000004399,PLXND1,PLXND1,PLXND1_HUMAN,1447
1448,ENSG00000134352,IL6ST,IL6ST,IL6ST_HUMAN,1448
1449,ENSG00000143119,CD53,CD53,CD53_HUMAN,1449
1450,ENSG00000163606,CD200R1,CD200R1,CD200R1_HUMAN,1450
1451,ENSG00000206531,CD200R1L,CD200R1L,CD200R1L_HUMAN,1451
1452,ENSG00000119535,CSF3R,CSF3R,CSF3R_HUMAN,1452
1453,ENSG00000169550,MUC15,MUC15,MUC15_HUMAN,1453
1454,ENSG00000009765,IYD,IYD,IYD_HUMAN,1454
1455,ENSG00000213658,LAT,LAT,LAT_HUMAN,1455
1456,ENSG00000188389,PDCD1,PDCD1,PDCD1_HUMAN,1456
1457,ENSG00000204475,NCR3,NCR3,NCR3_HUMAN,1457
1458,ENSG00000182896,TMEM95,TMEM95,TMEM95_HUMAN,1458
1459,ENSG00000010610,CD4,CD4,CD4_HUMAN,1459
1460,ENSG00000183067,IGSF5,IGSF5,IGSF5_HUMAN,1460
1461,ENSG00000151490,PTPRO,PTPRO,PTPRO_HUMAN,1461
1462,ENSG00000169071,ROR2,ROR2,ROR2_HUMAN,1462
1463,ENSG00000174695,TMEM167A,TMEM167A,TMEM167A_HUMAN,1463
1464,ENSG00000181885,CLDN7,CLDN7,CLDN7_HUMAN,1464
1465,ENSG00000105711,SCN1B,SCN1B,SCN1B_HUMAN,1465
1466,ENSG00000115257,PCSK4,PCSK4,PCSK4_HUMAN,1466
1467,ENSG00000142512,SIGLEC10,SIGLEC10,SIGLEC10_HUMAN,1467
1468,ENSG00000127507,ADGRE2,ADGRE2,ADGRE2_HUMAN,1468
1469,ENSG00000196090,PTPRT,PTPRT,PTPRT_HUMAN,1469
1470,ENSG00000010327,STAB1,STAB1,STAB1_HUMAN,1470
1471,ENSG00000110448,CD5,CD5,CD5_HUMAN,1471
1472,ENSG00000139193,CD27,CD27,CD27_HUMAN,1472
1473,ENSG00000154654,NCAM2,NCAM2,NCAM2_HUMAN,1473
1474,ENSG00000183762,KREMEN1,KREMEN1,KREMEN1_HUMAN,1474
1475,ENSG00000163599,CTLA4,CTLA4,CTLA4_HUMAN,1475
1476,ENSG00000104894,CD37,CD37,CD37_HUMAN,1476
1477,ENSG00000157404,KIT,KIT,KIT_HUMAN,1477
1478,ENSG00000135218,CD36,CD36,CD36_HUMAN,1478
1479,ENSG00000162729,IGSF8,IGSF8,IGSF8_HUMAN,1479
1480,ENSG00000085514,PILRA,PILRA,PILRA_HUMAN,1480
1481,ENSG00000110651,CD81,CD81,CD81_HUMAN,1481
1482,ENSG00000121716,PILRB,PILRB,PILRB_HUMAN,1482
1483,ENSG00000139187,KLRG1,KLRG1,KLRG1_HUMAN,1483
1484,ENSG00000083457,ITGAE,ITGAE,ITGAE_HUMAN,1484
1485,ENSG00000142949,PTPRF,PTPRF,PTPRF_HUMAN,1485
1486,ENSG00000064309,CDON,CDON,CDON_HUMAN,1486
1487,ENSG00000026950,BTN3A1,BTN3A1,BTN3A1_HUMAN,1487
1488,ENSG00000167286,CD3D,CD3D,CD3D_HUMAN,1488
1489,ENSG00000113763,UNC5A,UNC5A,UNC5A_HUMAN,1489
1490,ENSG00000135077,HAVCR2,HAVCR2,HAVCR2_HUMAN,1490
1491,ENSG00000243284,VSIG8,VSIG8,VSIG8_HUMAN,1491
1492,ENSG00000153563,CD8A,CD8A,CD8A_HUMAN,1492
1493,ENSG00000124508,BTN2A2,BTN2A2,BTN2A2_HUMAN,1493
1494,ENSG00000121966,CXCR4,CXCR4,CXCR4_HUMAN,1494
1495,ENSG00000011028,MRC2,MRC2,MRC2_HUMAN,1495
1496,ENSG00000243649,CFB,CFB,CFB_HUMAN,1496
1497,ENSG00000189430,NCR1,NCR1,NCR1_HUMAN,1497
1498,ENSG00000170820,FSHR,FSHR,FSHR_HUMAN,1498
1499,ENSG00000138039,LHCGR,LHCGR,LHCGR_HUMAN,1499
1500,ENSG00000164171,ITGA2,ITGA2,ITGA2_HUMAN,1500
1501,ENSG00000006118,TMEM132A,TMEM132A,TMEM132A_HUMAN,1501
1502,ENSG00000122756,CNTFR,CNTFR,CNTFR_HUMAN,1502
1503,ENSG00000113594,LIFR,LIFR,LIFR_HUMAN,1503
1504,ENSG00000213937,CLDN9,CLDN9,CLDN9_HUMAN,1504
1505,ENSG00000156284,CLDN8,CLDN8,CLDN8_HUMAN,1505
1506,ENSG00000184697,CLDN6,CLDN6,CLDN6_HUMAN,1506
1507,ENSG00000143127,ITGA10,ITGA10,ITGA10_HUMAN,1507
1508,ENSG00000137809,ITGA11,ITGA11,ITGA11_HUMAN,1508
1509,ENSG00000256797,KLRF2,KLRF2,KLRF2_HUMAN,1509
1510,ENSG00000111796,KLRB1,KLRB1,KLRB1_HUMAN,1510
1511,ENSG00000150045,KLRF1,KLRF1,KLRF1_HUMAN,1511
1512,ENSG00000132514,CLEC10A,CLEC10A,CLEC10A_HUMAN,1512
1513,ENSG00000089692,LAG3,LAG3,LAG3_HUMAN,1513
1514,ENSG00000135898,GPR55,GPR55,GPR55_HUMAN,1514
1515,ENSG00000102683,SGCG,SGCG,SGCG_HUMAN,1515
1516,ENSG00000162594,IL23R,IL23R,IL23R_HUMAN,1516
1517,ENSG00000104870,FCGRT,FCGRT,FCGRT_HUMAN,1517
1518,ENSG00000113212,PCDHB7,PCDHB7,PCDHB7_HUMAN,1518
1519,ENSG00000174469,CNTNAP2,CNTNAP2,CNTNAP2_HUMAN,1519
1520,ENSG00000105290,APLP1,APLP1,APLP1_HUMAN,1520
1521,ENSG00000144724,PTPRG,PTPRG,PTPRG_HUMAN,1521
1522,ENSG00000214447,FAM187A,FAM187A,FAM187A_HUMAN,1522
1523,ENSG00000182310,SPACA6,SPACA6,SPACA6_HUMAN,1523
1524,ENSG00000117090,SLAMF1,SLAMF1,SLAMF1_HUMAN,1524
1525,ENSG00000174529,TMEM81,TMEM81,TMEM81_HUMAN,1525
1526,ENSG00000167613,LAIR1,LAIR1,LAIR1_HUMAN,1526
1527,ENSG00000076716,GPC4,GPC4,GPC4_HUMAN,1527
1528,ENSG00000128052,KDR,KDR,KDR_HUMAN,1528
1529,ENSG00000105426,PTPRS,PTPRS,PTPRS_HUMAN,1529
1530,ENSG00000105855,ITGB8,ITGB8,ITGB8_HUMAN,1530
1531,ENSG00000162733,DDR2,DDR2,DDR2_HUMAN,1531
1532,ENSG00000104689,TNFRSF10A,TNFRSF10A,TNFRSF10A_HUMAN,1532
1533,ENSG00000088836,SLC4A11,SLC4A11,SLC4A11_HUMAN,1533
